Gene stable ID	Gene stable ID version	Transcript stable ID version
ENSVPAG00000000105	ENSVPAG00000000105.1	ENSVPAT00000000105.1
ENSVPAG00000000105	ENSVPAG00000000105.1	ENSVPAT00000000105.1
ENSVPAG00000000105	ENSVPAG00000000105.1	ENSVPAT00000000105.1
ENSVPAG00000000368	ENSVPAG00000000368.1	ENSVPAT00000000368.1
ENSVPAG00000012135	ENSVPAG00000012135.1	ENSVPAT00000012137.1
ENSVPAG00000012135	ENSVPAG00000012135.1	ENSVPAT00000012137.1
ENSVPAG00000012135	ENSVPAG00000012135.1	ENSVPAT00000012137.1
ENSVPAG00000012135	ENSVPAG00000012135.1	ENSVPAT00000012137.1
ENSVPAG00000012135	ENSVPAG00000012135.1	ENSVPAT00000012137.1
ENSVPAG00000001667	ENSVPAG00000001667.1	ENSVPAT00000001667.1
ENSVPAG00000000575	ENSVPAG00000000575.1	ENSVPAT00000000575.1
ENSVPAG00000000575	ENSVPAG00000000575.1	ENSVPAT00000000575.1
ENSVPAG00000000575	ENSVPAG00000000575.1	ENSVPAT00000000575.1
ENSVPAG00000000575	ENSVPAG00000000575.1	ENSVPAT00000000575.1
ENSVPAG00000007991	ENSVPAG00000007991.1	ENSVPAT00000007991.1
ENSVPAG00000007991	ENSVPAG00000007991.1	ENSVPAT00000007991.1
ENSVPAG00000007991	ENSVPAG00000007991.1	ENSVPAT00000007991.1
ENSVPAG00000012139	ENSVPAG00000012139.1	ENSVPAT00000012140.1
ENSVPAG00000012139	ENSVPAG00000012139.1	ENSVPAT00000012140.1
ENSVPAG00000010841	ENSVPAG00000010841.1	ENSVPAT00000010841.1
ENSVPAG00000010841	ENSVPAG00000010841.1	ENSVPAT00000010841.1
ENSVPAG00000010842	ENSVPAG00000010842.1	ENSVPAT00000010842.1
ENSVPAG00000010842	ENSVPAG00000010842.1	ENSVPAT00000010842.1
ENSVPAG00000010842	ENSVPAG00000010842.1	ENSVPAT00000010842.1
ENSVPAG00000010842	ENSVPAG00000010842.1	ENSVPAT00000010842.1
ENSVPAG00000010842	ENSVPAG00000010842.1	ENSVPAT00000010842.1
ENSVPAG00000010842	ENSVPAG00000010842.1	ENSVPAT00000010842.1
ENSVPAG00000010842	ENSVPAG00000010842.1	ENSVPAT00000010842.1
ENSVPAG00000004210	ENSVPAG00000004210.1	ENSVPAT00000004210.1
ENSVPAG00000004210	ENSVPAG00000004210.1	ENSVPAT00000004210.1
ENSVPAG00000004210	ENSVPAG00000004210.1	ENSVPAT00000004210.1
ENSVPAG00000004210	ENSVPAG00000004210.1	ENSVPAT00000004210.1
ENSVPAG00000004210	ENSVPAG00000004210.1	ENSVPAT00000004210.1
ENSVPAG00000009309	ENSVPAG00000009309.1	ENSVPAT00000009309.1
ENSVPAG00000009309	ENSVPAG00000009309.1	ENSVPAT00000009309.1
ENSVPAG00000009309	ENSVPAG00000009309.1	ENSVPAT00000009309.1
ENSVPAG00000009309	ENSVPAG00000009309.1	ENSVPAT00000009309.1
ENSVPAG00000006590	ENSVPAG00000006590.1	ENSVPAT00000006592.1
ENSVPAG00000006590	ENSVPAG00000006590.1	ENSVPAT00000006592.1
ENSVPAG00000006590	ENSVPAG00000006590.1	ENSVPAT00000006592.1
ENSVPAG00000006590	ENSVPAG00000006590.1	ENSVPAT00000006592.1
ENSVPAG00000006590	ENSVPAG00000006590.1	ENSVPAT00000006592.1
ENSVPAG00000006590	ENSVPAG00000006590.1	ENSVPAT00000006592.1
ENSVPAG00000006590	ENSVPAG00000006590.1	ENSVPAT00000006592.1
ENSVPAG00000006590	ENSVPAG00000006590.1	ENSVPAT00000006592.1
ENSVPAG00000006590	ENSVPAG00000006590.1	ENSVPAT00000006592.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000280	ENSVPAG00000000280.1	ENSVPAT00000000280.1
ENSVPAG00000000576	ENSVPAG00000000576.1	ENSVPAT00000000576.1
ENSVPAG00000000576	ENSVPAG00000000576.1	ENSVPAT00000000576.1
ENSVPAG00000000576	ENSVPAG00000000576.1	ENSVPAT00000000576.1
ENSVPAG00000007383	ENSVPAG00000007383.1	ENSVPAT00000007383.1
ENSVPAG00000007383	ENSVPAG00000007383.1	ENSVPAT00000007383.1
ENSVPAG00000007383	ENSVPAG00000007383.1	ENSVPAT00000007383.1
ENSVPAG00000007812	ENSVPAG00000007812.1	ENSVPAT00000007812.1
ENSVPAG00000000478	ENSVPAG00000000478.1	ENSVPAT00000000478.1
ENSVPAG00000000478	ENSVPAG00000000478.1	ENSVPAT00000000478.1
ENSVPAG00000001197	ENSVPAG00000001197.1	ENSVPAT00000001197.1
ENSVPAG00000009446	ENSVPAG00000009446.1	ENSVPAT00000009450.1
ENSVPAG00000000360	ENSVPAG00000000360.1	ENSVPAT00000000360.1
ENSVPAG00000000360	ENSVPAG00000000360.1	ENSVPAT00000000360.1
ENSVPAG00000000659	ENSVPAG00000000659.1	ENSVPAT00000000659.1
ENSVPAG00000007816	ENSVPAG00000007816.1	ENSVPAT00000007816.1
ENSVPAG00000007816	ENSVPAG00000007816.1	ENSVPAT00000007816.1
ENSVPAG00000000366	ENSVPAG00000000366.1	ENSVPAT00000000369.1
ENSVPAG00000000366	ENSVPAG00000000366.1	ENSVPAT00000000369.1
ENSVPAG00000000366	ENSVPAG00000000366.1	ENSVPAT00000000369.1
ENSVPAG00000000366	ENSVPAG00000000366.1	ENSVPAT00000000369.1
ENSVPAG00000000741	ENSVPAG00000000741.1	ENSVPAT00000000740.1
ENSVPAG00000004285	ENSVPAG00000004285.1	ENSVPAT00000004288.1
ENSVPAG00000008301	ENSVPAG00000008301.1	ENSVPAT00000008301.1
ENSVPAG00000008301	ENSVPAG00000008301.1	ENSVPAT00000008301.1
ENSVPAG00000008301	ENSVPAG00000008301.1	ENSVPAT00000008301.1
ENSVPAG00000005144	ENSVPAG00000005144.1	ENSVPAT00000005144.1
ENSVPAG00000005144	ENSVPAG00000005144.1	ENSVPAT00000005144.1
ENSVPAG00000005144	ENSVPAG00000005144.1	ENSVPAT00000005144.1
ENSVPAG00000005144	ENSVPAG00000005144.1	ENSVPAT00000005144.1
ENSVPAG00000005144	ENSVPAG00000005144.1	ENSVPAT00000005144.1
ENSVPAG00000005144	ENSVPAG00000005144.1	ENSVPAT00000005144.1
ENSVPAG00000005144	ENSVPAG00000005144.1	ENSVPAT00000005144.1
ENSVPAG00000010751	ENSVPAG00000010751.1	ENSVPAT00000010750.1
ENSVPAG00000004291	ENSVPAG00000004291.1	ENSVPAT00000004291.1
ENSVPAG00000011342	ENSVPAG00000011342.1	ENSVPAT00000011342.1
ENSVPAG00000003924	ENSVPAG00000003924.1	ENSVPAT00000003924.1
ENSVPAG00000003924	ENSVPAG00000003924.1	ENSVPAT00000003924.1
ENSVPAG00000003924	ENSVPAG00000003924.1	ENSVPAT00000003924.1
ENSVPAG00000003924	ENSVPAG00000003924.1	ENSVPAT00000003924.1
ENSVPAG00000003924	ENSVPAG00000003924.1	ENSVPAT00000003924.1
ENSVPAG00000006849	ENSVPAG00000006849.1	ENSVPAT00000006849.1
ENSVPAG00000011346	ENSVPAG00000011346.1	ENSVPAT00000011346.1
ENSVPAG00000011346	ENSVPAG00000011346.1	ENSVPAT00000011346.1
ENSVPAG00000009048	ENSVPAG00000009048.1	ENSVPAT00000009047.1
ENSVPAG00000005885	ENSVPAG00000005885.1	ENSVPAT00000005886.1
ENSVPAG00000005885	ENSVPAG00000005885.1	ENSVPAT00000005886.1
ENSVPAG00000005885	ENSVPAG00000005885.1	ENSVPAT00000005886.1
ENSVPAG00000000979	ENSVPAG00000000979.1	ENSVPAT00000000979.1
ENSVPAG00000003561	ENSVPAG00000003561.1	ENSVPAT00000003561.1
ENSVPAG00000010808	ENSVPAG00000010808.1	ENSVPAT00000010808.1
ENSVPAG00000010808	ENSVPAG00000010808.1	ENSVPAT00000010808.1
ENSVPAG00000004318	ENSVPAG00000004318.1	ENSVPAT00000004318.1
ENSVPAG00000004318	ENSVPAG00000004318.1	ENSVPAT00000004318.1
ENSVPAG00000003929	ENSVPAG00000003929.1	ENSVPAT00000003931.1
ENSVPAG00000006454	ENSVPAG00000006454.1	ENSVPAT00000006454.1
ENSVPAG00000003562	ENSVPAG00000003562.1	ENSVPAT00000003562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000007442	ENSVPAG00000007442.1	ENSVPAT00000007442.1
ENSVPAG00000007442	ENSVPAG00000007442.1	ENSVPAT00000007442.1
ENSVPAG00000007443	ENSVPAG00000007443.1	ENSVPAT00000007443.1
ENSVPAG00000000876	ENSVPAG00000000876.1	ENSVPAT00000000876.1
ENSVPAG00000000876	ENSVPAG00000000876.1	ENSVPAT00000000876.1
ENSVPAG00000000876	ENSVPAG00000000876.1	ENSVPAT00000000876.1
ENSVPAG00000008019	ENSVPAG00000008019.1	ENSVPAT00000008019.1
ENSVPAG00000008019	ENSVPAG00000008019.1	ENSVPAT00000008019.1
ENSVPAG00000000678	ENSVPAG00000000678.1	ENSVPAT00000000678.1
ENSVPAG00000000678	ENSVPAG00000000678.1	ENSVPAT00000000678.1
ENSVPAG00000000678	ENSVPAG00000000678.1	ENSVPAT00000000678.1
ENSVPAG00000000678	ENSVPAG00000000678.1	ENSVPAT00000000678.1
ENSVPAG00000000678	ENSVPAG00000000678.1	ENSVPAT00000000678.1
ENSVPAG00000002781	ENSVPAG00000002781.1	ENSVPAT00000002782.1
ENSVPAG00000006456	ENSVPAG00000006456.1	ENSVPAT00000006456.1
ENSVPAG00000006456	ENSVPAG00000006456.1	ENSVPAT00000006456.1
ENSVPAG00000006720	ENSVPAG00000006720.1	ENSVPAT00000006719.1
ENSVPAG00000006720	ENSVPAG00000006720.1	ENSVPAT00000006719.1
ENSVPAG00000007643	ENSVPAG00000007643.1	ENSVPAT00000007644.1
ENSVPAG00000006724	ENSVPAG00000006724.1	ENSVPAT00000006724.1
ENSVPAG00000006724	ENSVPAG00000006724.1	ENSVPAT00000006724.1
ENSVPAG00000006724	ENSVPAG00000006724.1	ENSVPAT00000006724.1
ENSVPAG00000006724	ENSVPAG00000006724.1	ENSVPAT00000006724.1
ENSVPAG00000008678	ENSVPAG00000008678.1	ENSVPAT00000008678.1
ENSVPAG00000005994	ENSVPAG00000005994.1	ENSVPAT00000005995.1
ENSVPAG00000000621	ENSVPAG00000000621.1	ENSVPAT00000000621.1
ENSVPAG00000005771	ENSVPAG00000005771.1	ENSVPAT00000005771.1
ENSVPAG00000005771	ENSVPAG00000005771.1	ENSVPAT00000005771.1
ENSVPAG00000001982	ENSVPAG00000001982.1	ENSVPAT00000001982.1
ENSVPAG00000007008	ENSVPAG00000007008.1	ENSVPAT00000007008.1
ENSVPAG00000007008	ENSVPAG00000007008.1	ENSVPAT00000007008.1
ENSVPAG00000007008	ENSVPAG00000007008.1	ENSVPAT00000007008.1
ENSVPAG00000000600	ENSVPAG00000000600.1	ENSVPAT00000000600.1
ENSVPAG00000004908	ENSVPAG00000004908.1	ENSVPAT00000004908.1
ENSVPAG00000004909	ENSVPAG00000004909.1	ENSVPAT00000004909.1
ENSVPAG00000007890	ENSVPAG00000007890.1	ENSVPAT00000007889.1
ENSVPAG00000000776	ENSVPAG00000000776.1	ENSVPAT00000000777.1
ENSVPAG00000004910	ENSVPAG00000004910.1	ENSVPAT00000004910.1
ENSVPAG00000005911	ENSVPAG00000005911.1	ENSVPAT00000005910.1
ENSVPAG00000005911	ENSVPAG00000005911.1	ENSVPAT00000005910.1
ENSVPAG00000005911	ENSVPAG00000005911.1	ENSVPAT00000005910.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000007893	ENSVPAG00000007893.1	ENSVPAT00000007894.1
ENSVPAG00000012039	ENSVPAG00000012039.1	ENSVPAT00000012038.1
ENSVPAG00000012039	ENSVPAG00000012039.1	ENSVPAT00000012038.1
ENSVPAG00000012039	ENSVPAG00000012039.1	ENSVPAT00000012038.1
ENSVPAG00000000519	ENSVPAG00000000519.1	ENSVPAT00000000521.1
ENSVPAG00000004911	ENSVPAG00000004911.1	ENSVPAT00000004911.1
ENSVPAG00000000924	ENSVPAG00000000924.1	ENSVPAT00000000924.1
ENSVPAG00000000807	ENSVPAG00000000807.1	ENSVPAT00000000809.1
ENSVPAG00000000807	ENSVPAG00000000807.1	ENSVPAT00000000809.1
ENSVPAG00000000807	ENSVPAG00000000807.1	ENSVPAT00000000809.1
ENSVPAG00000000807	ENSVPAG00000000807.1	ENSVPAT00000000809.1
ENSVPAG00000012042	ENSVPAG00000012042.1	ENSVPAT00000012042.1
ENSVPAG00000012042	ENSVPAG00000012042.1	ENSVPAT00000012042.1
ENSVPAG00000009476	ENSVPAG00000009476.1	ENSVPAT00000009476.1
ENSVPAG00000009476	ENSVPAG00000009476.1	ENSVPAT00000009476.1
ENSVPAG00000009476	ENSVPAG00000009476.1	ENSVPAT00000009476.1
ENSVPAG00000009476	ENSVPAG00000009476.1	ENSVPAT00000009476.1
ENSVPAG00000009476	ENSVPAG00000009476.1	ENSVPAT00000009476.1
ENSVPAG00000009476	ENSVPAG00000009476.1	ENSVPAT00000009476.1
ENSVPAG00000009476	ENSVPAG00000009476.1	ENSVPAT00000009476.1
ENSVPAG00000001082	ENSVPAG00000001082.1	ENSVPAT00000001081.1
ENSVPAG00000010870	ENSVPAG00000010870.1	ENSVPAT00000010869.1
ENSVPAG00000010870	ENSVPAG00000010870.1	ENSVPAT00000010869.1
ENSVPAG00000010870	ENSVPAG00000010870.1	ENSVPAT00000010869.1
ENSVPAG00000010870	ENSVPAG00000010870.1	ENSVPAT00000010869.1
ENSVPAG00000010870	ENSVPAG00000010870.1	ENSVPAT00000010869.1
ENSVPAG00000010870	ENSVPAG00000010870.1	ENSVPAT00000010869.1
ENSVPAG00000008927	ENSVPAG00000008927.1	ENSVPAT00000008927.1
ENSVPAG00000011556	ENSVPAG00000011556.1	ENSVPAT00000011555.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000000815	ENSVPAG00000000815.1	ENSVPAT00000000817.1
ENSVPAG00000001210	ENSVPAG00000001210.1	ENSVPAT00000001209.1
ENSVPAG00000002222	ENSVPAG00000002222.1	ENSVPAT00000002222.1
ENSVPAG00000005858	ENSVPAG00000005858.1	ENSVPAT00000005858.1
ENSVPAG00000005858	ENSVPAG00000005858.1	ENSVPAT00000005858.1
ENSVPAG00000005858	ENSVPAG00000005858.1	ENSVPAT00000005858.1
ENSVPAG00000005858	ENSVPAG00000005858.1	ENSVPAT00000005858.1
ENSVPAG00000005858	ENSVPAG00000005858.1	ENSVPAT00000005858.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000003620	ENSVPAG00000003620.1	ENSVPAT00000003620.1
ENSVPAG00000009095	ENSVPAG00000009095.1	ENSVPAT00000009095.1
ENSVPAG00000006380	ENSVPAG00000006380.1	ENSVPAT00000006379.1
ENSVPAG00000006380	ENSVPAG00000006380.1	ENSVPAT00000006379.1
ENSVPAG00000006380	ENSVPAG00000006380.1	ENSVPAT00000006379.1
ENSVPAG00000006380	ENSVPAG00000006380.1	ENSVPAT00000006379.1
ENSVPAG00000012086	ENSVPAG00000012086.1	ENSVPAT00000012086.1
ENSVPAG00000012086	ENSVPAG00000012086.1	ENSVPAT00000012086.1
ENSVPAG00000001070	ENSVPAG00000001070.1	ENSVPAT00000001067.1
ENSVPAG00000004194	ENSVPAG00000004194.1	ENSVPAT00000004194.1
ENSVPAG00000004194	ENSVPAG00000004194.1	ENSVPAT00000004194.1
ENSVPAG00000004194	ENSVPAG00000004194.1	ENSVPAT00000004194.1
ENSVPAG00000004194	ENSVPAG00000004194.1	ENSVPAT00000004194.1
ENSVPAG00000006930	ENSVPAG00000006930.1	ENSVPAT00000006930.1
ENSVPAG00000006930	ENSVPAG00000006930.1	ENSVPAT00000006930.1
ENSVPAG00000006933	ENSVPAG00000006933.1	ENSVPAT00000006931.1
ENSVPAG00000006933	ENSVPAG00000006933.1	ENSVPAT00000006931.1
ENSVPAG00000001207	ENSVPAG00000001207.1	ENSVPAT00000001207.1
ENSVPAG00000001207	ENSVPAG00000001207.1	ENSVPAT00000001207.1
ENSVPAG00000001207	ENSVPAG00000001207.1	ENSVPAT00000001207.1
ENSVPAG00000001207	ENSVPAG00000001207.1	ENSVPAT00000001207.1
ENSVPAG00000003794	ENSVPAG00000003794.1	ENSVPAT00000003794.1
ENSVPAG00000003255	ENSVPAG00000003255.1	ENSVPAT00000003255.1
ENSVPAG00000012413	ENSVPAG00000012413.1	ENSVPAT00000012413.1
ENSVPAG00000012413	ENSVPAG00000012413.1	ENSVPAT00000012413.1
ENSVPAG00000012413	ENSVPAG00000012413.1	ENSVPAT00000012413.1
ENSVPAG00000006075	ENSVPAG00000006075.1	ENSVPAT00000006077.1
ENSVPAG00000004222	ENSVPAG00000004222.1	ENSVPAT00000004222.1
ENSVPAG00000004222	ENSVPAG00000004222.1	ENSVPAT00000004222.1
ENSVPAG00000004222	ENSVPAG00000004222.1	ENSVPAT00000004222.1
ENSVPAG00000001204	ENSVPAG00000001204.1	ENSVPAT00000001204.1
ENSVPAG00000001204	ENSVPAG00000001204.1	ENSVPAT00000001204.1
ENSVPAG00000001204	ENSVPAG00000001204.1	ENSVPAT00000001204.1
ENSVPAG00000001204	ENSVPAG00000001204.1	ENSVPAT00000001204.1
ENSVPAG00000001204	ENSVPAG00000001204.1	ENSVPAT00000001204.1
ENSVPAG00000012034	ENSVPAG00000012034.1	ENSVPAT00000012032.1
ENSVPAG00000001203	ENSVPAG00000001203.1	ENSVPAT00000001202.1
ENSVPAG00000004631	ENSVPAG00000004631.1	ENSVPAT00000004634.1
ENSVPAG00000004631	ENSVPAG00000004631.1	ENSVPAT00000004634.1
ENSVPAG00000004631	ENSVPAG00000004631.1	ENSVPAT00000004634.1
ENSVPAG00000004631	ENSVPAG00000004631.1	ENSVPAT00000004634.1
ENSVPAG00000004631	ENSVPAG00000004631.1	ENSVPAT00000004634.1
ENSVPAG00000004939	ENSVPAG00000004939.1	ENSVPAT00000004939.1
ENSVPAG00000003263	ENSVPAG00000003263.1	ENSVPAT00000003263.1
ENSVPAG00000003263	ENSVPAG00000003263.1	ENSVPAT00000003263.1
ENSVPAG00000003263	ENSVPAG00000003263.1	ENSVPAT00000003263.1
ENSVPAG00000005101	ENSVPAG00000005101.1	ENSVPAT00000005101.1
ENSVPAG00000005101	ENSVPAG00000005101.1	ENSVPAT00000005101.1
ENSVPAG00000005101	ENSVPAG00000005101.1	ENSVPAT00000005101.1
ENSVPAG00000005101	ENSVPAG00000005101.1	ENSVPAT00000005101.1
ENSVPAG00000004201	ENSVPAG00000004201.1	ENSVPAT00000004201.1
ENSVPAG00000004201	ENSVPAG00000004201.1	ENSVPAT00000004201.1
ENSVPAG00000011914	ENSVPAG00000011914.1	ENSVPAT00000011915.1
ENSVPAG00000007086	ENSVPAG00000007086.1	ENSVPAT00000007085.1
ENSVPAG00000000918	ENSVPAG00000000918.1	ENSVPAT00000000918.1
ENSVPAG00000000918	ENSVPAG00000000918.1	ENSVPAT00000000918.1
ENSVPAG00000000918	ENSVPAG00000000918.1	ENSVPAT00000000918.1
ENSVPAG00000012419	ENSVPAG00000012419.1	ENSVPAT00000012419.1
ENSVPAG00000012419	ENSVPAG00000012419.1	ENSVPAT00000012419.1
ENSVPAG00000012419	ENSVPAG00000012419.1	ENSVPAT00000012419.1
ENSVPAG00000006558	ENSVPAG00000006558.1	ENSVPAT00000006558.1
ENSVPAG00000006558	ENSVPAG00000006558.1	ENSVPAT00000006558.1
ENSVPAG00000006558	ENSVPAG00000006558.1	ENSVPAT00000006558.1
ENSVPAG00000006558	ENSVPAG00000006558.1	ENSVPAT00000006558.1
ENSVPAG00000001138	ENSVPAG00000001138.1	ENSVPAT00000001138.1
ENSVPAG00000001138	ENSVPAG00000001138.1	ENSVPAT00000001138.1
ENSVPAG00000004570	ENSVPAG00000004570.1	ENSVPAT00000004570.1
ENSVPAG00000002418	ENSVPAG00000002418.1	ENSVPAT00000002417.1
ENSVPAG00000006614	ENSVPAG00000006614.1	ENSVPAT00000006614.1
ENSVPAG00000006614	ENSVPAG00000006614.1	ENSVPAT00000006614.1
ENSVPAG00000006614	ENSVPAG00000006614.1	ENSVPAT00000006614.1
ENSVPAG00000006614	ENSVPAG00000006614.1	ENSVPAT00000006614.1
ENSVPAG00000006614	ENSVPAG00000006614.1	ENSVPAT00000006614.1
ENSVPAG00000003035	ENSVPAG00000003035.1	ENSVPAT00000003036.1
ENSVPAG00000003035	ENSVPAG00000003035.1	ENSVPAT00000003036.1
ENSVPAG00000003035	ENSVPAG00000003035.1	ENSVPAT00000003036.1
ENSVPAG00000003035	ENSVPAG00000003035.1	ENSVPAT00000003036.1
ENSVPAG00000003035	ENSVPAG00000003035.1	ENSVPAT00000003036.1
ENSVPAG00000003035	ENSVPAG00000003035.1	ENSVPAT00000003036.1
ENSVPAG00000003737	ENSVPAG00000003737.1	ENSVPAT00000003737.1
ENSVPAG00000003737	ENSVPAG00000003737.1	ENSVPAT00000003737.1
ENSVPAG00000003739	ENSVPAG00000003739.1	ENSVPAT00000003739.1
ENSVPAG00000006343	ENSVPAG00000006343.1	ENSVPAT00000006343.1
ENSVPAG00000006343	ENSVPAG00000006343.1	ENSVPAT00000006343.1
ENSVPAG00000006343	ENSVPAG00000006343.1	ENSVPAT00000006343.1
ENSVPAG00000006165	ENSVPAG00000006165.1	ENSVPAT00000006165.1
ENSVPAG00000001143	ENSVPAG00000001143.1	ENSVPAT00000001143.1
ENSVPAG00000010334	ENSVPAG00000010334.1	ENSVPAT00000010334.1
ENSVPAG00000010334	ENSVPAG00000010334.1	ENSVPAT00000010334.1
ENSVPAG00000010334	ENSVPAG00000010334.1	ENSVPAT00000010334.1
ENSVPAG00000010334	ENSVPAG00000010334.1	ENSVPAT00000010334.1
ENSVPAG00000010334	ENSVPAG00000010334.1	ENSVPAT00000010334.1
ENSVPAG00000010334	ENSVPAG00000010334.1	ENSVPAT00000010334.1
ENSVPAG00000010334	ENSVPAG00000010334.1	ENSVPAT00000010334.1
ENSVPAG00000010334	ENSVPAG00000010334.1	ENSVPAT00000010334.1
ENSVPAG00000010334	ENSVPAG00000010334.1	ENSVPAT00000010334.1
ENSVPAG00000001177	ENSVPAG00000001177.1	ENSVPAT00000001181.1
ENSVPAG00000001177	ENSVPAG00000001177.1	ENSVPAT00000001181.1
ENSVPAG00000001177	ENSVPAG00000001177.1	ENSVPAT00000001181.1
ENSVPAG00000001773	ENSVPAG00000001773.1	ENSVPAT00000001771.1
ENSVPAG00000002112	ENSVPAG00000002112.1	ENSVPAT00000002112.1
ENSVPAG00000001654	ENSVPAG00000001654.1	ENSVPAT00000001654.1
ENSVPAG00000001654	ENSVPAG00000001654.1	ENSVPAT00000001654.1
ENSVPAG00000010381	ENSVPAG00000010381.1	ENSVPAT00000010382.1
ENSVPAG00000010381	ENSVPAG00000010381.1	ENSVPAT00000010382.1
ENSVPAG00000010381	ENSVPAG00000010381.1	ENSVPAT00000010382.1
ENSVPAG00000010381	ENSVPAG00000010381.1	ENSVPAT00000010382.1
ENSVPAG00000010381	ENSVPAG00000010381.1	ENSVPAT00000010382.1
